country,sex,age_group,population_000
alb,mf,55_64,210.09500122070312
alb,mf,65_plus,192.60000610351562
alb,m,15_plus,1055.532958984375
alb,m,15_24,284.093994140625
alb,m,15_64,969.0490112304688
alb,m,25_54,575.781005859375
alb,m,25_34,247.22900390625
alb,m,35_54,328.552001953125
alb,m,55_64,109.17400360107422
alb,m,65_plus,86.48400115966797
alb,f,15_plus,1087.4849853515625
alb,f,15_24,287.4800109863281
alb,f,15_64,981.3690185546875
alb,f,25_54,592.968017578125
alb,f,25_34,262.5929870605469
alb,f,35_54,330.375
alb,f,55_64,100.9209976196289
alb,f,65_plus,106.11599731445312
alb,mf,15_plus,2112.703857421875
alb,mf,15_24,560.501953125
alb,mf,15_64,1916.5859375
alb,mf,25_54,1142.508056640625
alb,mf,25_34,485.67498779296875
alb,mf,35_54,656.8330078125
alb,mf,55_64,213.5760040283203
alb,mf,65_plus,196.1179962158203
alb,m,15_plus,1028.0250244140625
alb,m,15_24,277.0480041503906
alb,m,15_64,940.1539916992188
alb,m,25_54,552.9869995117188
alb,m,25_34,230.61500549316406
alb,m,35_54,322.37200927734375
alb,m,55_64,110.11900329589844
alb,m,65_plus,87.87100219726562
alb,f,15_plus,1084.678955078125
alb,f,15_24,283.4540100097656
alb,f,15_64,976.4320068359375
alb,f,25_54,589.52099609375
alb,f,25_34,255.05999755859375
alb,f,35_54,334.46099853515625
alb,f,55_64,103.45700073242188
alb,f,65_plus,108.24700164794922
alb,mf,15_plus,2092.22998046875
alb,mf,15_24,555.7439575195312
alb,mf,15_64,1891.9940185546875
alb,mf,25_54,1118.4749755859375
alb,mf,25_34,462.44000244140625
alb,mf,35_54,656.0349731445312
alb,mf,55_64,217.77500915527344
alb,mf,65_plus,200.23599243164062
alb,m,15_plus,1009.77099609375
alb,m,15_24,275.0060119628906
alb,m,15_64,919.9829711914062
alb,m,25_54,533.1060180664062
alb,m,25_34,215.40499877929688
alb,m,35_54,317.70098876953125
alb,m,55_64,111.87100219726562
alb,m,65_plus,89.78800201416016
alb,f,15_plus,1082.458984375
alb,f,15_24,280.7380065917969
alb,f,15_64,972.010986328125
alb,f,25_54,585.3690185546875
alb,f,25_34,247.03500366210938
alb,f,35_54,338.3340148925781
alb,f,55_64,105.90399932861328
alb,f,65_plus,110.447998046875
alb,mf,15_plus,2098.6259765625
alb,mf,15_24,545.5339965820312
alb,mf,15_64,1895.175048828125
alb,mf,25_54,1130.4769287109375
alb,mf,25_34,458.3970031738281
alb,mf,35_54,672.0800170898438
alb,mf,55_64,219.1639862060547
alb,mf,65_plus,203.4510040283203
alb,m,15_plus,1017.405029296875
alb,m,15_24,269.03900146484375
alb,m,15_64,925.5269775390625
alb,m,25_54,543.6630249023438
alb,m,25_34,214.6490020751953
alb,m,35_54,329.0140075683594
alb,m,55_64,112.82499694824219
alb,m,65_plus,91.87799835205078
alb,f,15_plus,1081.220947265625
alb,f,15_24,276.4949951171875
alb,f,15_64,969.6480102539062
alb,f,25_54,586.8140258789062
alb,f,25_34,243.7480010986328
alb,f,35_54,343.0660095214844
alb,f,55_64,106.33899688720703
alb,f,65_plus,111.572998046875
alb,mf,15_plus,2113.264892578125
alb,mf,15_24,537.197021484375
alb,mf,15_64,1906.10302734375
alb,mf,25_54,1147.2080078125
alb,mf,25_34,454.09100341796875
alb,mf,35_54,693.1170043945312
alb,mf,55_64,221.697998046875
alb,mf,65_plus,207.16200256347656
alb,m,15_plus,1033.2679443359375
alb,m,15_24,264.54998779296875
alb,m,15_64,938.5490112304688
alb,m,25_54,558.9429931640625
alb,m,25_34,214.38800048828125
alb,m,35_54,344.55499267578125
alb,m,55_64,115.05599975585938
alb,m,65_plus,94.71900177001953
alb,f,15_plus,1079.9969482421875
alb,f,15_24,272.6470031738281
alb,f,15_64,967.5540161132812
alb,f,25_54,588.2650146484375
alb,f,25_34,239.7030029296875
alb,f,35_54,348.56201171875
alb,f,55_64,106.64199829101562
alb,f,65_plus,112.44300079345703
alb,mf,15_plus,2133.638916015625
alb,mf,15_24,531.113037109375
alb,mf,15_64,1922.2550048828125
alb,mf,25_54,1166.2850341796875
alb,mf,25_34,448.8030090332031
alb,mf,35_54,717.4819946289062
alb,mf,55_64,224.8570098876953
alb,mf,65_plus,211.38400268554688
alb,m,15_plus,1054.14599609375
alb,m,15_24,261.2349853515625
alb,m,15_64,955.9879760742188
alb,m,25_54,576.6389770507812
alb,m,25_34,213.8159942626953
alb,m,35_54,362.822998046875
alb,m,55_64,118.11399841308594
alb,m,65_plus,98.15799713134766
alb,f,15_plus,1079.4930419921875
alb,f,15_24,269.87799072265625
alb,f,15_64,966.2670288085938
alb,f,25_54,589.64599609375
alb,f,25_34,234.98699951171875
alb,f,35_54,354.65899658203125
alb,f,55_64,106.74299621582031
alb,f,65_plus,113.22599792480469
alb,mf,15_plus,2155.886962890625
alb,mf,15_24,527.5269775390625
alb,mf,15_64,1939.8609619140625
alb,mf,25_54,1184.325927734375
alb,mf,25_34,441.8320007324219
alb,mf,35_54,742.4939575195312
alb,mf,55_64,228.00799560546875
alb,mf,65_plus,216.0260009765625
alb,m,15_plus,1075.1619873046875
alb,m,15_24,258.63800048828125
alb,m,15_64,973.2849731445312
alb,m,25_54,593.2789916992188
alb,m,25_34,211.88099670410156
alb,m,35_54,381.39801025390625
alb,m,55_64,121.36799621582031
alb,m,65_plus,101.87699890136719
alb,f,15_plus,1080.7249755859375
alb,f,15_24,268.8890075683594
alb,f,15_64,966.5759887695312
alb,f,25_54,591.0469970703125
alb,f,25_34,229.9510040283203
alb,f,35_54,361.09600830078125
alb,f,55_64,106.63999938964844
alb,f,65_plus,114.14900207519531
alb,mf,15_plus,2177.155029296875
alb,mf,15_24,526.7940063476562
alb,mf,15_64,1956.2919921875
alb,mf,25_54,1198.572998046875
alb,mf,25_34,432.6730041503906
alb,mf,35_54,765.8999633789062
alb,mf,55_64,230.92498779296875
alb,mf,65_plus,220.86300659179688
alb,m,15_plus,1092.8189697265625
alb,m,15_24,256.7309875488281
alb,m,15_64,987.27099609375
alb,m,25_54,606.0419921875
alb,m,25_34,207.7790069580078
alb,m,35_54,398.26300048828125
alb,m,55_64,124.49800109863281
alb,m,65_plus,105.5479965209961
alb,f,15_plus,1084.3360595703125
alb,f,15_24,270.06298828125
alb,f,15_64,969.02099609375
alb,f,25_54,592.531005859375
alb,f,25_34,224.8939971923828
alb,f,35_54,367.6369934082031
alb,f,55_64,106.427001953125
alb,f,65_plus,115.31500244140625
alb,mf,15_plus,2198.2119140625
alb,mf,15_24,529.52001953125
alb,mf,15_64,1968.93701171875
alb,mf,25_54,1204.197021484375
alb,mf,25_34,424.7649841308594
alb,mf,35_54,779.4320068359375
alb,mf,55_64,235.22000122070312
alb,mf,65_plus,229.27499389648438
alb,m,15_plus,1104.2220458984375
alb,m,15_24,259.0350036621094
alb,m,15_64,994.0869750976562
alb,m,25_54,607.9099731445312
alb,m,25_34,204.48399353027344
alb,m,35_54,403.4259948730469
alb,m,55_64,127.14199829101562
alb,m,65_plus,110.13500213623047
alb,f,15_plus,1093.989990234375
alb,f,15_24,270.4849853515625
alb,f,15_64,974.8499755859375
alb,f,25_54,596.2869873046875
alb,f,25_34,220.281005859375
alb,f,35_54,376.0060119628906
alb,f,55_64,108.0780029296875
alb,f,65_plus,119.13999938964844
alb,mf,15_plus,2219.818115234375
alb,mf,15_24,536.219970703125
alb,mf,15_64,1981.64599609375
alb,mf,25_54,1206.1180419921875
alb,mf,25_34,415.2590026855469
alb,mf,35_54,790.8590087890625
alb,mf,55_64,239.30799865722656
alb,mf,65_plus,238.1719970703125
alb,m,15_plus,1113.2149658203125
alb,m,15_24,262.68499755859375
alb,m,15_64,998.6099853515625
alb,m,25_54,606.5089721679688
alb,m,25_34,199.98599243164062
alb,m,35_54,406.52301025390625
alb,m,55_64,129.41600036621094
alb,m,65_plus,114.6050033569336
alb,f,15_plus,1106.60302734375
alb,f,15_24,273.5350036621094
alb,f,15_64,983.0360107421875
alb,f,25_54,599.6090087890625
alb,f,25_34,215.2729949951172
alb,f,35_54,384.33599853515625
alb,f,55_64,109.89199829101562
alb,f,65_plus,123.56700134277344
alb,mf,15_plus,2240.69189453125
alb,mf,15_24,546.4519653320312
alb,mf,15_64,1993.4429931640625
alb,mf,25_54,1203.5250244140625
alb,mf,25_34,403.7129821777344
alb,mf,35_54,799.81201171875
alb,mf,55_64,243.4659881591797
alb,mf,65_plus,247.24899291992188
alb,m,15_plus,1120.218017578125
alb,m,15_24,267.7699890136719
alb,m,15_64,1001.27001953125
alb,m,25_54,601.97802734375
alb,m,25_34,194.16200256347656
alb,m,35_54,407.8160095214844
alb,m,55_64,131.52200317382812
alb,m,65_plus,118.947998046875
alb,f,15_plus,1120.4739990234375
alb,f,15_24,278.6820068359375
alb,f,15_64,992.1729736328125
alb,f,25_54,601.5469970703125
alb,f,25_34,209.55099487304688
alb,f,35_54,391.9960021972656
alb,f,55_64,111.94400024414062
alb,f,65_plus,128.30099487304688
alb,mf,15_plus,2258.541015625
alb,mf,15_24,558.3389892578125
alb,mf,15_64,2002.405029296875
alb,mf,25_54,1195.9150390625
alb,mf,25_34,390.38299560546875
alb,mf,35_54,805.531982421875
alb,mf,55_64,248.1510009765625
alb,mf,65_plus,256.135986328125
alb,m,15_plus,1125.7779541015625
alb,m,15_24,273.8059997558594
alb,m,15_64,1002.6019897460938
alb,m,25_54,594.9829711914062
alb,m,25_34,187.3350067138672
alb,m,35_54,407.64801025390625
alb,m,55_64,133.81300354003906
alb,m,65_plus,123.1760025024414
alb,f,15_plus,1132.762939453125
alb,f,15_24,284.5329895019531
alb,f,15_64,999.802978515625
alb,f,25_54,600.9320068359375
alb,f,25_34,203.04800415039062
alb,f,35_54,397.8840026855469
alb,f,55_64,114.33799743652344
alb,f,65_plus,132.9600067138672
alb,mf,15_plus,2271.8349609375
alb,mf,15_24,570.1329956054688
alb,mf,15_64,2007.3170166015625
alb,mf,25_54,1183.5570068359375
alb,mf,25_34,376.2770080566406
alb,mf,35_54,807.280029296875
alb,mf,55_64,253.6269989013672
alb,mf,65_plus,264.51800537109375
alb,m,15_plus,1130.3790283203125
alb,m,15_24,280.27899169921875
alb,m,15_64,1003.0419921875
alb,m,25_54,586.260009765625
alb,m,25_34,180.08900451660156
alb,m,35_54,406.1709899902344
alb,m,55_64,136.5030059814453
alb,m,65_plus,127.33699798583984
alb,f,15_plus,1141.4560546875
alb,f,15_24,289.85400390625
alb,f,15_64,1004.2750244140625
alb,f,25_54,597.2969970703125
alb,f,25_34,196.18800354003906
alb,f,35_54,401.1090087890625
alb,f,55_64,117.1240005493164
alb,f,65_plus,137.18099975585938
alb,mf,15_plus,2280.2958984375
alb,mf,15_24,567.3079833984375
alb,mf,15_64,2005.06103515625
alb,mf,25_54,1178.75
alb,mf,25_34,372.8890075683594
alb,mf,35_54,805.8610229492188
alb,mf,55_64,259.00299072265625
alb,mf,65_plus,275.2349853515625
alb,m,15_plus,1134.7840576171875
alb,m,15_24,283.3699951171875
alb,m,15_64,1001.97900390625
alb,m,25_54,580.7509765625
alb,m,25_34,177.9720001220703
alb,m,35_54,402.77899169921875
alb,m,55_64,137.85800170898438
alb,m,65_plus,132.80499267578125
alb,f,15_plus,1145.511962890625
alb,f,15_24,283.93798828125
alb,f,15_64,1003.0819702148438
alb,f,25_54,597.9990234375
alb,f,25_34,194.91700744628906
alb,f,35_54,403.0820007324219
alb,f,55_64,121.1449966430664
alb,f,65_plus,142.42999267578125
alb,mf,15_plus,2281.22509765625
alb,mf,15_24,561.2130126953125
alb,mf,15_64,1995.7509765625
alb,mf,25_54,1169.7440185546875
alb,mf,25_34,368.48199462890625
alb,mf,35_54,801.2620239257812
alb,mf,55_64,264.79400634765625
alb,mf,65_plus,285.4739990234375
alb,m,15_plus,1137.06103515625
alb,m,15_24,285.16900634765625
alb,m,15_64,999.02099609375
alb,m,25_54,574.5239868164062
alb,m,25_34,175.9239959716797
alb,m,35_54,398.6000061035156
alb,m,55_64,139.3280029296875
alb,m,65_plus,138.0399932861328
alb,f,15_plus,1144.1639404296875
alb,f,15_24,276.04400634765625
alb,f,15_64,996.72998046875
alb,f,25_54,595.219970703125
alb,f,25_34,192.55799865722656
alb,f,35_54,402.6619873046875
alb,f,55_64,125.46600341796875
alb,f,65_plus,147.4340057373047
alb,mf,15_plus,2278.759033203125
alb,mf,15_24,553.6430053710938
alb,mf,15_64,1983.1290283203125
alb,mf,25_54,1158.0050048828125
alb,mf,25_34,363.2760009765625
alb,mf,35_54,794.72900390625
alb,mf,55_64,271.4809875488281
alb,mf,65_plus,295.6300048828125
alb,m,15_plus,1138.2779541015625
alb,m,15_24,285.94500732421875
alb,m,15_64,995.1829833984375
alb,m,25_54,568.0830078125
alb,m,25_34,174.18600463867188
alb,m,35_54,393.8970031738281
alb,m,55_64,141.15499877929688
alb,m,65_plus,143.09500122070312
alb,f,15_plus,1140.48095703125
alb,f,15_24,267.697998046875
alb,f,15_64,987.9459838867188
alb,f,25_54,589.9219970703125
alb,f,25_34,189.08999633789062
alb,f,35_54,400.8320007324219
alb,f,55_64,130.3260040283203
alb,f,65_plus,152.53500366210938
alb,mf,15_plus,2277.4560546875
alb,mf,15_24,545.9650268554688
alb,mf,15_64,1971.16796875
alb,mf,25_54,1145.58203125
alb,mf,25_34,358.1830139160156
alb,mf,35_54,787.3989868164062
alb,mf,55_64,279.6210021972656
alb,mf,65_plus,306.2879943847656
alb,m,15_plus,1139.3489990234375
alb,m,15_24,285.7409973144531
alb,m,15_64,991.3079833984375
alb,m,25_54,561.989990234375
alb,m,25_34,173.29400634765625
alb,m,35_54,388.6960144042969
alb,m,55_64,143.57699584960938
alb,m,65_plus,148.04100036621094
alb,f,15_plus,1138.1070556640625
alb,f,15_24,260.2239990234375
alb,f,15_64,979.8599853515625
alb,f,25_54,583.5919799804688
alb,f,25_34,184.88900756835938
alb,f,35_54,398.7030029296875
alb,f,55_64,136.04400634765625
alb,f,65_plus,158.2469940185547
alb,mf,15_plus,2280.15087890625
alb,mf,15_24,539.1549682617188
alb,mf,15_64,1962.2550048828125
alb,mf,25_54,1133.52099609375
alb,mf,25_34,353.73699951171875
alb,mf,35_54,779.7839965820312
alb,mf,55_64,289.5790100097656
alb,mf,65_plus,317.89599609375
alb,m,15_plus,1140.7750244140625
alb,m,15_24,284.6700134277344
alb,m,15_64,987.8469848632812
alb,m,25_54,556.43798828125
alb,m,25_34,173.54299926757812
alb,m,35_54,382.8949890136719
alb,m,55_64,146.73899841308594
alb,m,65_plus,152.92799377441406
alb,f,15_plus,1139.3759765625
alb,f,15_24,254.48500061035156
alb,f,15_64,974.4080200195312
alb,f,25_54,577.0830078125
alb,f,25_34,180.19400024414062
alb,f,35_54,396.8890075683594
alb,f,55_64,142.83999633789062
alb,f,65_plus,164.96800231933594
alb,mf,15_plus,2291.23193359375
alb,mf,15_24,541.3740234375
alb,mf,15_64,1967.0150146484375
alb,mf,25_54,1126.677978515625
alb,mf,25_34,358.791015625
alb,mf,35_54,767.886962890625
alb,mf,55_64,298.9629821777344
alb,mf,65_plus,324.2170104980469
alb,m,15_plus,1143.5450439453125
alb,m,15_24,284.843994140625
alb,m,15_64,987.7039794921875
alb,m,25_54,551.9879760742188
alb,m,25_34,176.9040069580078
alb,m,35_54,375.0840148925781
alb,m,55_64,150.8719940185547
alb,m,65_plus,155.84100341796875
alb,f,15_plus,1147.68701171875
alb,f,15_24,256.5299987792969
alb,f,15_64,979.3109741210938
alb,f,25_54,574.6900024414062
alb,f,25_34,181.88699340820312
alb,f,35_54,392.8030090332031
alb,f,55_64,148.09100341796875
alb,f,65_plus,168.37600708007812
alb,mf,15_plus,2306.60498046875
alb,mf,15_24,542.0769653320312
alb,mf,15_64,1975.281982421875
alb,mf,25_54,1123.0880126953125
alb,mf,25_34,367.43402099609375
alb,mf,35_54,755.6539916992188
alb,mf,55_64,310.11700439453125
alb,mf,65_plus,331.322998046875
alb,m,15_plus,1146.5909423828125
alb,m,15_24,283.5539855957031
alb,m,15_64,987.8359985351562
alb,m,25_54,548.5479736328125
alb,m,25_34,182.25599670410156
alb,m,35_54,366.2919921875
alb,m,55_64,155.73399353027344
alb,m,65_plus,158.7550048828125
alb,f,15_plus,1160.0140380859375
alb,f,15_24,258.52301025390625
alb,f,15_64,987.4459838867188
alb,f,25_54,574.5399780273438
alb,f,25_34,185.17799377441406
alb,f,35_54,389.36199951171875
alb,f,55_64,154.38299560546875
alb,f,65_plus,172.5679931640625
alb,mf,15_plus,2324.43505859375
alb,mf,15_24,540.822998046875
alb,mf,15_64,1985.08203125
alb,mf,25_54,1121.864990234375
alb,mf,25_34,378.7560119628906
alb,mf,35_54,743.1090087890625
alb,mf,55_64,322.3940124511719
alb,mf,65_plus,339.3529968261719
alb,m,15_plus,1149.8790283203125
alb,m,15_24,280.9649963378906
alb,m,15_64,988.031982421875
alb,m,25_54,546.0050048828125
alb,m,25_34,189.0970001220703
alb,m,35_54,356.9079895019531
alb,m,55_64,161.06199645996094
alb,m,65_plus,161.8470001220703
alb,f,15_plus,1174.5560302734375
alb,f,15_24,259.8580017089844
alb,f,15_64,997.0499877929688
alb,f,25_54,575.8599853515625
alb,f,25_34,189.65899658203125
alb,f,35_54,386.20098876953125
alb,f,55_64,161.33200073242188
alb,f,65_plus,177.50599670410156
alb,mf,15_plus,2342.64794921875
alb,mf,15_24,536.969970703125
alb,mf,15_64,1994.0880126953125
alb,mf,25_54,1122.175048828125
alb,mf,25_34,391.6369934082031
alb,mf,35_54,730.5380249023438
alb,mf,55_64,334.9430236816406
alb,mf,65_plus,348.55999755859375
alb,m,15_plus,1153.656982421875
alb,m,15_24,277.33099365234375
alb,m,15_64,988.2440185546875
alb,m,25_54,544.3670043945312
alb,m,25_34,196.7519989013672
alb,m,35_54,347.614990234375
alb,m,55_64,166.54600524902344
alb,m,65_plus,165.41299438476562
alb,f,15_plus,1188.990966796875
alb,f,15_24,259.6390075683594
alb,f,15_64,1005.843994140625
alb,f,25_54,577.8079833984375
alb,f,25_34,194.88499450683594
alb,f,35_54,382.9230041503906
alb,f,55_64,168.39700317382812
alb,f,65_plus,183.14700317382812
alb,mf,15_plus,2359.455078125
alb,mf,15_24,529.9810180664062
alb,mf,15_64,2000.373046875
alb,mf,25_54,1123.3280029296875
alb,mf,25_34,405.27398681640625
alb,mf,35_54,718.0540161132812
alb,mf,55_64,347.0639953613281
alb,mf,65_plus,359.0820007324219
alb,m,15_plus,1157.916015625
alb,m,15_24,272.7539978027344
alb,m,15_64,988.2630004882812
alb,m,25_54,543.573974609375
alb,m,25_34,204.7480010986328
alb,m,35_54,338.82598876953125
alb,m,55_64,171.93499755859375
alb,m,65_plus,169.6529998779297
alb,f,15_plus,1201.5389404296875
alb,f,15_24,257.22698974609375
alb,f,15_64,1012.1099853515625
alb,f,25_54,579.7540283203125
alb,f,25_34,200.5260009765625
alb,f,35_54,379.2279968261719
alb,f,55_64,175.12899780273438
alb,f,65_plus,189.4290008544922
alb,mf,15_plus,2368.840087890625
alb,mf,15_24,517.4760131835938
alb,mf,15_64,2000.0430908203125
alb,mf,25_54,1126.240966796875
alb,mf,25_34,421.64599609375
alb,mf,35_54,704.594970703125
alb,mf,55_64,356.32598876953125
alb,mf,65_plus,368.7969970703125
alb,m,15_plus,1160.5159912109375
alb,m,15_24,265.7539978027344
alb,m,15_64,986.9760131835938
alb,m,25_54,545.5960083007812
alb,m,25_34,214.7949981689453
alb,m,35_54,330.8009948730469
alb,m,55_64,175.62600708007812
alb,m,65_plus,173.5399932861328
alb,f,15_plus,1208.323974609375
alb,f,15_24,251.7220001220703
alb,f,15_64,1013.0670166015625
alb,f,25_54,580.64501953125
alb,f,25_34,206.8509979248047
alb,f,35_54,373.79400634765625
alb,f,55_64,180.6999969482422
alb,f,65_plus,195.2570037841797
alb,mf,15_plus,2380.049072265625
alb,mf,15_24,502.0920104980469
alb,mf,15_64,1999.93701171875
alb,mf,25_54,1132.18603515625
alb,mf,25_34,439.301025390625
alb,mf,35_54,692.885009765625
alb,mf,55_64,365.65899658203125
alb,mf,65_plus,380.11199951171875
alb,m,15_plus,1165.29296875
alb,m,15_24,257.79400634765625
alb,m,15_64,987.0869750976562
alb,m,25_54,549.7479858398438
alb,m,25_34,225.4080047607422
alb,m,35_54,324.3399963378906
alb,m,55_64,179.5449981689453
alb,m,65_plus,178.20599365234375
alb,f,15_plus,1214.7559814453125
alb,f,15_24,244.29800415039062
alb,f,15_64,1012.8499755859375
alb,f,25_54,582.43798828125
alb,f,25_34,213.89300537109375
alb,f,35_54,368.5450134277344
alb,f,55_64,186.11399841308594
alb,f,65_plus,201.906005859375
alb,mf,15_plus,2390.695068359375
alb,mf,15_24,484.04498291015625
alb,mf,15_64,1997.9200439453125
alb,mf,25_54,1139.6920166015625
alb,mf,25_34,456.7339782714844
alb,mf,35_54,682.9580078125
alb,mf,55_64,374.1830139160156
alb,mf,65_plus,392.7749938964844
alb,m,15_plus,1170.64599609375
alb,m,15_24,248.82200622558594
alb,m,15_64,987.1229858398438
alb,m,25_54,555.10498046875
alb,m,25_34,235.71800231933594
alb,m,35_54,319.3869934082031
alb,m,55_64,183.1959991455078
alb,m,65_plus,183.5229949951172
alb,f,15_plus,1220.0489501953125
alb,f,15_24,235.22300720214844
alb,f,15_64,1010.7969970703125
alb,f,25_54,584.5869750976562
alb,f,25_34,221.01600646972656
alb,f,35_54,363.5710144042969
alb,f,55_64,190.98699951171875
alb,f,65_plus,209.2519989013672
alb,mf,15_plus,2398.031982421875
alb,mf,15_24,463.83099365234375
alb,mf,15_64,1991.6639404296875
alb,mf,25_54,1147.0770263671875
alb,mf,25_34,471.9549865722656
alb,mf,35_54,675.1220092773438
alb,mf,55_64,380.7560119628906
alb,mf,65_plus,406.3680114746094
alb,m,15_plus,1174.530029296875
alb,m,15_24,238.83700561523438
alb,m,15_64,985.2919921875
alb,m,25_54,560.5449829101562
alb,m,25_34,244.55499267578125
alb,m,35_54,315.989990234375
alb,m,55_64,185.91000366210938
alb,m,65_plus,189.23800659179688
alb,f,15_plus,1223.501953125
alb,f,15_24,224.99400329589844
alb,f,15_64,1006.3720092773438
alb,f,25_54,586.531982421875
alb,f,25_34,227.39999389648438
alb,f,35_54,359.1319885253906
alb,f,55_64,194.8459930419922
alb,f,65_plus,217.1300048828125
dza,mf,15_plus,14682.5322265625
dza,mf,15_24,5329.9638671875
dza,mf,15_64,13806.9892578125
dza,mf,25_54,7404.76806640625
dza,mf,25_34,3733.947021484375
dza,mf,35_54,3670.821044921875
dza,mf,55_64,1072.2569580078125
dza,mf,65_plus,875.5430297851562
dza,m,15_plus,7385.001953125
dza,m,15_24,2720.3779296875
dza,m,15_64,6983.38623046875
dza,m,25_54,3738.466064453125
dza,m,25_34,1907.279052734375
dza,m,35_54,1831.18701171875
dza,m,55_64,524.5419921875
dza,m,65_plus,401.6159973144531
dza,f,15_plus,7297.52978515625
dza,f,15_24,2609.5859375
dza,f,15_64,6823.60302734375
dza,f,25_54,3666.302001953125
dza,f,25_34,1826.66796875
dza,f,35_54,1839.634033203125
dza,f,55_64,547.7150268554688
dza,f,65_plus,473.927001953125
dza,mf,15_plus,15197.8330078125
dza,mf,15_24,5494.1240234375
dza,mf,15_64,14291.28515625
dza,mf,25_54,7692.8046875
dza,mf,25_34,3861.251953125
dza,mf,35_54,3831.552978515625
dza,mf,55_64,1104.35595703125
dza,mf,65_plus,906.5479736328125
dza,m,15_plus,7648.2109375
dza,m,15_24,2799.741943359375
dza,m,15_64,7229.77392578125
dza,m,25_54,3888.544921875
dza,m,25_34,1972.1590576171875
dza,m,35_54,1916.385986328125
dza,m,55_64,541.4869995117188
dza,m,65_plus,418.43701171875
dza,f,15_plus,7549.6220703125
dza,f,15_24,2694.382080078125
dza,f,15_64,7061.51123046875
dza,f,25_54,3804.260009765625
